Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-26,28.793991335213864,29.25902400718207,28.306603389802472,29.158416748046875,365150000,0.0,0.0
2015-02-27,29.0645160715569,29.191954433369673,28.671028466712396,28.72021484375,248059200,0.0,0.0
2015-03-02,28.89683553358837,29.127115652158107,28.684441680042795,28.86106300354004,192386800,0.0,0.0
2015-03-03,28.832002668333477,28.957203120125165,28.637491655804688,28.921430587768555,151265200,0.0,0.0
2015-03-04,28.86330200440946,28.966143767846106,28.688915178185262,28.73809814453125,126665200,0.0,0.0
2015-03-05,28.74704968997506,28.785056734152093,28.116573175755203,28.26189613342285,226068400,0.0,0.0
2015-03-06,28.70680554393638,28.923671881504546,28.22836060431464,28.30437469482422,291368400,0.0,0.0
2015-03-09,28.60843414621455,28.968388937017828,27.96007135103932,28.42510414123535,354114000,0.0,0.0
2015-03-10,28.26189429767324,28.442988077589106,27.67836800046826,27.83710479736328,275426400,0.0,0.0
2015-03-11,27.890759101676228,27.895229815540816,27.30052593930944,27.32958984375,275756000,0.0,0.0
2015-03-12,27.345238169927423,27.924293658114646,27.19320832223041,27.823684692382812,193450800,0.0,0.0
2015-03-13,27.81250412837247,28.036077309941817,27.40560100614538,27.63140869140625,207309200,0.0,0.0
2015-03-16,27.69624543492504,27.93546867370606,27.470437747086375,27.935468673706055,143497200,0.0,0.0
2015-03-17,28.147872829185296,28.465346438341154,28.09197951606369,28.402746200561523,204092400,0.0,0.0
2015-03-18,28.393795482700096,28.87671439784826,28.252944985312595,28.722448348999023,261083600,0.0,0.0
2015-03-19,28.78504930758009,28.896835906832827,28.483225830743322,28.505582809448242,183238000,0.0,0.0
2015-03-20,28.673265842885982,28.706800461745296,27.982425402730957,28.147869110107422,274780400,0.0,0.0
2015-03-23,28.420633162303474,28.583840685385393,28.286487842961755,28.440753936767578,150838800,0.0,0.0
2015-03-24,28.445225074076482,28.6263171532708,28.295429701665416,28.324495315551758,131369200,0.0,0.0
2015-03-25,28.290961178212548,28.353561419541162,27.584468841552734,27.584468841552734,206620800,0.0,0.0
2015-03-26,27.445847908133217,27.919822024619002,27.41007537556088,27.776735305786133,190291600,0.0,0.0
2015-03-27,27.850521301998967,27.879585212124905,27.479390572420268,27.555404663085938,158184800,0.0,0.0
2015-03-30,27.734266441983763,28.259663315955112,27.723087095540823,28.25295639038086,188398800,0.0,0.0
2015-03-31,28.19035029756813,28.279779938789392,27.803569529949318,27.8192195892334,168362400,0.0,0.0
2015-04-01,27.90640737699151,27.973480020775867,27.521861191514677,27.77897071838379,162485600,0.0,0.0
2015-04-02,27.95336156984036,28.071855112621336,27.765560869371296,28.018198013305664,128880400,0.0,0.0
2015-04-06,27.82816130679148,28.507824157441615,27.796861189817264,28.4720516204834,148776000,0.0,0.0
2015-04-07,28.536886204818753,28.64420039724339,28.16575553956841,28.172462463378906,140049200,0.0,0.0
2015-04-08,28.13669050263318,28.259656460761462,27.939946675356293,28.08079719543457,149316800,0.0,0.0
2015-04-09,28.136690534451546,28.299899742176528,27.870639551780606,28.295427322387695,129936000,0.0,0.0
2015-04-10,28.15904721698096,28.440749960190956,28.00478285047292,28.416156768798828,160752000,0.0,0.0
2015-04-13,28.700084731806317,28.744802091840118,28.30659720828033,28.360254287719727,145460400,0.0,0.0
2015-04-14,28.393799540472457,28.458635980331017,28.1501055442684,28.2372989654541,102098400,0.0,0.0
2015-04-15,28.261893024906,28.422864318843878,28.17246339112159,28.344614028930664,115881600,0.0,0.0
2015-04-16,28.232826070402965,28.416156043364218,28.194819032213896,28.208232879638672,113476000,0.0,0.0
2015-04-17,28.06962352707158,28.201530931965177,27.825927786243156,27.890764236450195,207828000,0.0,0.0
2015-04-20,28.07408366075948,28.64419423650181,27.98465404915442,28.527936935424805,188217200,0.0,0.0
2015-04-21,28.63973088539103,28.662086160547364,28.320019406400373,28.37367820739746,129740400,0.0,0.0
2015-04-22,28.39155965756252,28.811876651612163,28.241766025748504,28.755983352661133,150618000,0.0,0.0
2015-04-23,28.684441819867114,29.158415905221077,28.648669289644413,28.99073600769043,183083600,0.0,0.0
2015-04-24,29.174072852375026,29.205372969019635,28.8923683911167,29.127120971679688,178103600,0.0,0.0
2015-04-27,29.580972160603473,29.764303838305786,29.321626406932367,29.656986236572266,387816800,0.0,0.0
2015-04-28,30.06166172008239,30.07954457860935,28.96838862679866,29.18972396850586,475696000,0.0,0.0
2015-04-29,29.10029602128156,29.42000414207668,28.68444962578279,28.76046371459961,253544400,0.0,0.0
2015-04-30,28.760464298889403,28.760464298889403,27.85275740063432,27.980194091796875,332781600,0.0,0.0
2015-05-01,28.19258386500738,29.0935854116241,28.013726305058814,28.82976722717285,234050400,0.0,0.0
2015-05-04,28.95273546997486,29.19196048162769,28.67550341572857,28.773876190185547,203953200,0.0,0.0
2015-05-05,28.65091006451678,28.71798272050096,28.121042564010047,28.12551498413086,197085600,0.0,0.0
2015-05-06,28.295430109099204,28.337909572634903,27.57999638797893,27.94889259338379,288564000,0.0,0.0
2015-05-07,28.011749704026027,28.305855165468646,27.843369381486465,28.12175941467285,175763600,0.13,0.0
2015-05-08,28.440560745305138,28.651597976684567,28.312591761200302,28.65159797668457,222201600,0.0,0.0
2015-05-11,28.59995608273722,28.638121874316433,28.20482315202927,28.35973358154297,168143200,0.0,0.0
2015-05-12,28.198094884902787,28.485463734183547,28.022979599425668,28.258712768554688,192640000,0.0,0.0
2015-05-13,28.321572918418546,28.55506052371427,28.2587112002338,28.290142059326172,138776800,0.0,0.0
2015-05-14,28.60445016698234,28.950189590454105,28.548323392504642,28.9501895904541,180814000,0.0,0.0
2015-05-15,28.977133318103927,29.07142588991975,28.78405707323157,28.909780502319336,152832000,0.0,0.0
2015-05-18,28.822226925596908,29.34757279637572,28.817735823724174,29.22858428955078,203531600,0.0,0.0
2015-05-19,29.34084205878602,29.383498968419055,29.105108849455934,29.201648712158203,178532800,0.0,0.0
2015-05-20,29.185914815221526,29.405930752323343,29.037739348605694,29.199384689331055,145819600,0.0,0.0
2015-05-21,29.201638268220133,29.5518687736418,29.147755334422083,29.49798583984375,158921600,0.0,0.0
2015-05-22,29.54513078966434,29.852704369004964,29.50022663660815,29.75616455078125,182384000,0.0,0.0
2015-05-26,29.76964049025457,29.839237137670924,28.988353377158596,29.10060691833496,282790400,0.0,0.0
2015-05-27,29.262263215795517,29.6933165637477,29.19715764491892,29.643924713134766,183332800,0.0,0.0
2015-05-28,29.60350747330081,29.62371229090268,29.43288330404065,29.585546493530273,122933200,0.0,0.0
2015-05-29,29.462069923517387,29.511461766530715,29.163475027375693,29.248788833618164,203538000,0.0,0.0
2015-06-01,29.248783092272863,29.4979860964843,29.197147421333568,29.307153701782227,128451200,0.0,0.0
2015-06-02,29.154494557872365,29.33410093789032,29.033262221141637,29.17694664001465,134670400,0.0,0.0
2015-06-03,29.334101594619487,29.396963315177096,29.16347398821439,29.212865829467773,123934000,0.0,0.0
2015-06-04,29.091628160329623,29.316135242821094,28.941208826145083,29.042236328125,153800400,0.0,0.0
2015-06-05,29.0736716224227,29.11632852272312,28.817733646326943,28.88283920288086,142507200,0.0,0.0
2015-06-08,28.93896281078555,29.00856288695245,28.474234911355257,28.692007064819336,210699200,0.0,0.0
2015-06-09,28.445053577146663,28.754874522480712,28.202587170917937,28.606698989868164,224301600,0.0,0.0
2015-06-10,28.718950416972035,29.037750116705237,28.703234987065564,28.934478759765625,156349200,0.0,0.0
2015-06-11,29.001822136103012,29.226329209802053,28.8446678696549,28.86936378479004,141563600,0.0,0.0
2015-06-12,28.77956967449613,28.81100053581167,28.537101561901867,28.55057144165039,147544800,0.0,0.0
2015-06-15,28.31033864432132,28.566276544129387,28.222781031905555,28.494434356689453,175955600,0.0,0.0
2015-06-16,28.519131493212075,28.703227213481398,28.370957724630884,28.6471004486084,125976400,0.0,0.0
2015-06-17,28.674048358179565,28.70996860508948,28.45403063676306,28.579755783081055,131672400,0.0,0.0
2015-06-18,28.564038418243282,28.80650477880099,28.56179286769692,28.7099666595459,141628800,0.0,0.0
2015-06-19,28.671806669831774,28.696502592282428,28.377702864278476,28.422603607177734,218867600,0.0,0.0
2015-06-22,28.62240584030315,28.750374801535237,28.530358832397336,28.64934730529785,136157200,0.0,0.0
2015-06-23,28.62016182258978,28.64934712484379,28.48545621131773,28.519132614135742,121075600,0.0,0.0
2015-06-24,28.559551367282484,29.141025715820348,28.539346548059527,28.761608123779297,221123600,0.0,0.0
2015-06-25,28.92998070241724,29.006312282795008,28.6246509552002,28.624650955200195,127752400,0.0,0.0
2015-06-26,28.662823989416317,28.734666200279953,28.402396617355663,28.45627784729004,176267200,0.0,0.0
2015-06-29,28.166658323634348,28.39341095622595,27.946642342304482,27.957866668701172,196645600,0.0,0.0
2015-06-30,28.191354408130273,28.314833989203308,28.031954584378887,28.159923553466797,177482800,0.0,0.0
2015-07-01,28.48995643438017,28.498936925530728,28.285654114625384,28.422603607177734,120955200,0.0,0.0
2015-07-02,28.38443505224405,28.442807382636083,28.236259531907365,28.386680603027344,108844000,0.0,0.0
2015-07-06,28.049916328377247,28.33953067956186,28.02970979962554,28.287893295288086,112241600,0.0,0.0
2015-07-07,28.263200603634235,28.321572933201974,27.78724490264604,28.218299865722656,187787200,0.0,0.0
2015-07-08,27.946646944140127,27.982567192518687,27.511102584896417,27.517837524414062,243046400,0.0,0.0
2015-07-09,27.805204338797125,27.852350624842035,26.76573706947571,26.956567764282227,314380000,0.0,0.0
2015-07-10,27.376397848404007,27.80520554262724,27.21250690261132,27.677236557006836,245418000,0.0,0.0
2015-07-13,28.07012254061319,28.23401347786223,27.910722704578237,28.211563110351562,165762000,0.0,0.0
2015-07-14,28.296872662183105,28.370960409912495,28.072365581441748,28.200334548950195,127072400,0.0,0.0
2015-07-15,28.22503122508201,28.546076427703408,28.1936003699599,28.471988677978516,134596800,0.0,0.0
2015-07-16,28.678532592768143,28.86487558448468,28.590974972647306,28.851402282714844,144889600,0.0,0.0
2015-07-17,28.97937460117522,29.10060691833496,28.806503188565877,29.10060691833496,184658800,0.0,0.0
2015-07-20,29.40369655447417,29.852710775752595,29.34307867540372,29.65065574645996,235600800,0.0,0.0
2015-07-21,29.825761888897844,29.841475600465095,29.257759346905384,29.35429573059082,307025600,0.0,0.0
2015-07-22,27.38762278154861,28.175643243495518,27.38762278154861,28.112781524658203,461802400,0.0,0.0
2015-07-23,28.33279195540703,28.532603113545882,28.076854028962806,28.099306106567383,203998000,0.0,0.0
2015-07-24,28.135227560140137,28.22952012387214,27.81642791351112,27.95113182067871,168649200,0.0,0.0
2015-07-27,27.634578716274728,27.751323370004947,27.416808263347612,27.56273651123047,177822000,0.0,0.0
2015-07-28,27.699689865112305,27.818680086169934,27.513350243718037,27.699689865112305,134472400,0.0,0.0
2015-07-29,27.648047351837366,27.726624487571605,27.450480024444882,27.612125396728516,148046800,0.0,0.0
2015-07-30,27.461701056367982,27.5178278163518,27.324751624979246,27.47292709350586,134513200,0.0,0.0
2015-07-31,27.524568065170378,27.533548554043172,27.1451522592002,27.232709884643555,171540000,0.0,0.0
2015-08-03,27.27761118180375,27.51783369735983,26.384072218242366,26.590620040893555,279904000,0.0,0.0
2015-08-04,26.361622971878223,26.424484685108624,25.42542878658286,25.73749351501465,496554400,0.0,0.0
2015-08-05,25.358073922303614,26.3661119416351,25.167243247465393,25.908117294311523,397250400,0.0,0.0
2015-08-06,26.153940919626688,26.273468009523192,25.736723102223365,25.964500427246094,211612000,0.13,0.0
2015-08-07,25.840465129075223,26.217088700035536,25.822422848637153,26.05245590209961,154681600,0.0,0.0
2015-08-10,26.280231045527565,27.060541491848536,26.280231045527565,26.999650955200195,219806400,0.0,0.0
2015-08-11,26.568905351084503,26.65234961012279,25.558561705172377,25.59464454650879,388331200,0.0,0.0
2015-08-12,25.378141263843954,26.029903581079616,24.724123231430557,25.989309310913086,404870000,0.0,0.0
2015-08-13,26.16972885114184,26.250917392031322,25.831443837637845,25.969013214111328,194143200,0.0,0.0
2015-08-14,25.78182758304665,26.230618537834065,25.71191589980518,26.15168571472168,171718000,0.0,0.0
2015-08-17,26.16972694574154,26.532819638114482,26.04794414327424,26.422313690185547,163538800,0.0,0.0
2015-08-18,26.257677640853593,26.485456653480927,26.162958268689987,26.27346420288086,138242800,0.0,0.0
2015-08-19,26.183256646068383,26.277976025852226,25.863013950262232,25.937437057495117,193146000,0.0,0.0
2015-08-20,25.727701288669984,25.788591829257836,25.175168110921096,25.405202865600586,274006400,0.0,0.0
2015-08-21,24.90453449361689,25.236053972069193,23.82653355049033,23.851341247558594,513102000,0.0,0.0
2015-08-24,21.395400486577238,24.536940769900532,20.748147863166604,23.25596809387207,648825200,0.0,0.0
2015-08-25,25.05789359918959,25.05789359918959,23.341661176037288,23.39578628540039,414406400,0.0,0.0
2015-08-26,24.151291718815553,24.782757708441792,23.691225656226788,24.737653732299805,387098400,0.0,0.0
2015-08-27,25.310485037149164,25.53826237019951,24.812076944925945,25.466094970703125,338464400,0.0,0.0
2015-08-28,25.296950915639194,25.554047368118045,25.154871840513433,25.549537658691406,212657600,0.0,0.0
2015-08-31,25.265377062566678,25.82918535806484,25.258611638317717,25.430009841918945,224917200,0.0,0.0
2015-09-01,24.841396812806657,25.23155123638296,24.21218647335491,24.29337501525879,307383600,0.0,0.0
2015-09-02,24.859434506598493,25.33528709411621,24.611357496216318,25.33528709411621,247555200,0.0,0.0
2015-09-03,25.36911863770532,25.434520609176296,24.816587173376877,24.891010284423828,212935600,0.0,0.0
2015-09-04,24.575282633248577,24.909056267210534,24.47154208644382,24.6429386138916,199985200,0.0,0.0
2015-09-08,25.202233024511884,25.384906377719627,24.879734582309084,25.32852554321289,219374400,0.0,0.0
2015-09-09,25.65553572967597,25.71417055944383,24.755696361099936,24.84139633178711,340043200,0.0,0.0
2015-09-10,24.868453169543468,25.54727877436659,24.785010650954113,25.387157440185547,251571200,0.0,0.0
2015-09-11,25.211251136098557,25.757017135620117,25.204485712067463,25.757017135620117,199662000,0.0,0.0
2015-09-14,26.291508191342007,26.361419867641985,25.903607818439557,26.00509262084961,233453600,0.0,0.0
2015-09-15,26.144919337356374,26.28023298927683,25.804378632214853,26.223852157592773,173364800,0.0,0.0
2015-09-16,26.217087361742212,26.282489334536756,26.03441401329963,26.253171920776367,148694000,0.0,0.0
2015-09-17,26.084027871800433,26.271210918696955,25.646512082843397,25.69161605834961,256450400,0.0,0.0
2015-09-18,25.305966775598296,25.77731132054541,25.229289687097403,25.585615158081055,297141200,0.0,0.0
2015-09-21,25.63523026581638,26.018620865822257,25.632976271901892,25.98253631591797,200888000,0.0,0.0
2015-09-22,25.56983511211713,25.750254468424895,25.37588490629856,25.5743465423584,201384800,0.0,0.0
2015-09-23,25.626210585340736,25.87203186387347,25.55178920799242,25.781822204589844,143026800,0.0,0.0
2015-09-24,25.540520506319794,26.047948066048,25.342060569044502,25.9351863861084,200878000,0.0,0.0
2015-09-25,26.259939556008657,26.316320393790807,25.714171738616404,25.869783401489258,224607600,0.0,0.0
2015-09-28,25.6758303949081,25.838207465392667,25.35784339904785,25.35784339904785,208436000,0.0,0.0
2015-09-29,25.445797329315738,25.599153260083906,24.32494612186981,24.59557342529297,293461600,0.0,0.0
2015-09-30,24.845907836878258,25.154875455500243,24.521155372691407,24.875226974487305,265892000,0.0,0.0
2015-10-01,24.597829376648686,24.72186789559641,24.200907836622417,24.712846755981445,255716400,0.0,0.0
2015-10-02,24.35877744117059,25.035347489112468,24.255036906958964,24.893266677856445,232079200,0.0,0.0
2015-10-05,24.780499602480198,25.11653055855939,24.59782627994225,24.983470916748047,208258800,0.0,0.0
2015-10-06,24.949646607439583,25.199977653718786,24.755696396437557,25.103002548217773,192787200,0.0,0.0
2015-10-07,25.199973078431672,25.20673850213956,24.674505096712874,24.983470916748047,187062400,0.0,0.0
2015-10-08,24.850414877405523,24.850414877405523,24.403877952201082,24.69480323791504,247918400,0.0,0.0
2015-10-09,24.807564994961485,25.321757885014577,24.692547620942335,25.285675048828125,211064400,0.0,0.0
2015-10-12,25.423238386389475,25.427748094616796,25.132313168457287,25.16839599609375,121868800,0.0,0.0
2015-10-13,24.99249620707714,25.36009862799194,24.96092307745778,25.211254119873047,132197200,0.0,0.0
2015-10-14,25.098492682820865,25.15036208741455,24.708336548055343,24.85492706298828,177849600,0.0,0.0
2015-10-15,25.017304467034457,25.281166364968772,24.91807364568211,25.227041244506836,150694000,0.0,0.0
2015-10-16,25.20899914342884,25.25861455445786,24.927094963133552,25.042112350463867,156930400,0.0,0.0
2015-10-19,24.987984723395268,25.202231190688764,24.832373080885557,25.197721481323242,119036800,0.0,0.0
2015-10-20,25.109763720740077,25.74799508093693,24.992492360290676,25.657785415649414,195871200,0.0,0.0
2015-10-21,25.709656039457705,26.065983264178136,25.641998361637697,25.65553092956543,167180800,0.0,0.0
2015-10-22,25.78408879938221,26.047950744628906,25.732217664209003,26.047950744628906,166616400,0.0,0.0
2015-10-23,26.318571452461196,26.8891469124748,26.235128923040396,26.855318069458008,237467600,0.0,0.0
2015-10-26,26.6297912664079,26.64106639887034,25.91713682350353,25.99832534790039,265335200,0.0,0.0
2015-10-27,26.025392760070414,26.282489219945138,25.707404037242668,25.833698272705078,279537600,0.0,0.0
2015-10-28,26.370444763164556,26.904935709492925,26.174238833867836,26.898168563842773,342205600,0.0,0.0
2015-10-29,26.76961539806353,27.218408010208787,26.67264030887608,27.182323455810547,204909200,0.0,0.0
2015-10-30,27.286072064259297,27.33794319644477,26.93876586786265,26.950042724609375,197461200,0.0,0.0
2015-11-02,27.24322210846975,27.369514637307137,26.97484876408365,27.328920364379883,128813200,0.0,0.0
2015-11-03,27.240965639377286,27.849877995830745,27.22066764317198,27.642396926879883,182076000,0.0,0.0
2015-11-04,27.768684254631687,27.924295887521602,27.428145298878633,27.513843536376953,179544400,0.0,0.0
2015-11-05,27.597648958384287,27.787900373263945,27.219413227527994,27.387014389038086,158210800,0.13,0.0
2015-11-06,27.43004918731745,27.58859060111061,27.319070197662242,27.418724060058594,132169200,0.0,0.0
2015-11-09,27.396069702120222,27.588584728740347,27.189965908059357,27.3077392578125,135485600,0.0,0.0
2015-11-10,26.476527153962422,26.74151849601394,26.28627576338106,26.44708251953125,236511600,0.0,0.0
2015-11-11,26.35648733091675,26.594299399266564,26.093759642486745,26.29759979248047,180872000,0.0,0.0
2015-11-12,26.33157074005882,26.45840383017947,26.193412526332573,26.209266662597656,130102400,0.0,0.0
2015-11-13,26.091490869752818,26.175292289370613,25.427879079509335,25.44373321533203,183249600,0.0,0.0
2015-11-16,25.2263047337212,25.87406239860248,25.140239670432607,25.8604736328125,152426800,0.0,0.0
2015-11-17,26.02808040170516,26.057525037942305,25.66569883548022,25.749500274658203,110467600,0.0,0.0
2015-11-18,26.218331961475144,26.610156438319695,26.159444416618665,26.56485939025879,186698800,0.0,0.0
2015-11-19,26.644127723941423,27.122018968853723,26.444818310999953,26.902324676513672,173183200,0.0,0.0
2015-11-20,26.997447484247882,27.160519595340027,26.918176799125686,27.020097732543945,137148400,0.0,0.0
2015-11-23,27.01330076331026,27.117487063843356,26.576177595838242,26.669038772583008,129930000,0.0,0.0
2015-11-24,26.573918014073556,27.0314244007081,26.526355597243096,26.92497444152832,171212800,0.0,0.0
2015-11-25,26.99971867388572,27.004249415709975,26.707548033203032,26.73246192932129,85553200,0.0,0.0
2015-11-27,26.79134394931011,26.81852321073253,26.635066220081082,26.682628631591797,52185600,0.0,0.0
2015-11-30,26.72339695834101,27.0450121742002,26.66904016286016,26.793609619140625,156721200,0.0,0.0
2015-12-01,26.895533216605887,26.909121985701244,26.467469710385643,26.576183319091797,139409600,0.0,0.0
2015-12-02,26.576180887229462,26.7505781385293,26.290806394510355,26.336103439331055,133546400,0.0,0.0
2015-12-03,26.397256617446796,26.451613417375405,25.869537572890803,26.091495513916016,166278000,0.0,0.0
2015-12-04,26.111879082464736,27.008774012114223,26.071111052572878,26.958946228027344,231108000,0.0,0.0
2015-12-07,26.947624690882826,27.14693411301299,26.682631614313195,26.789081573486328,128336800,0.0,0.0
2015-12-08,26.616952951538277,26.861561177762677,26.46747129860454,26.777761459350586,137238000,0.0,0.0
2015-12-09,26.644123185161327,26.655448308228152,26.06431282594021,26.186616897583008,185445600,0.0,0.0
2015-12-10,26.28174865024949,26.485588823477425,26.161709917118497,26.31119155883789,116850800,0.0,0.0
2015-12-11,26.089234014175602,26.134531063174848,25.559249555431837,25.633991241455078,187544800,0.0,0.0
2015-12-14,25.40749750569527,25.520741833724227,24.866189755954572,25.475444793701172,257274800,0.0,0.0
2015-12-15,25.353144129403137,25.54792453810494,24.993026219185975,25.024734497070312,213292400,0.0,0.0
2015-12-16,25.15609583033156,25.364464986407068,24.641967323584378,25.217247009277344,224954000,0.0,0.0
2015-12-17,25.37125946329447,25.423352616490902,24.682735443115234,24.682735443115234,179091200,0.0,0.0
2015-12-18,24.66687963315037,24.805036119537196,23.96476343770252,24.014591217041016,385813200,0.0,0.0
2015-12-21,24.297703501144618,24.31808837936894,23.910408094596164,24.30902862548828,190362400,0.0,0.0
2015-12-22,24.324885337260177,24.397361648004754,24.10972004775767,24.2863826751709,131157600,0.0,0.0
2015-12-23,24.295442229971158,24.653294792765276,24.279588089997834,24.59893798828125,130629600,0.0,0.0
2015-12-24,24.687263625069104,24.687263625069104,24.449449843914312,24.46756935119629,54281600,0.0,0.0
2015-12-28,24.36791318629011,24.390563433817906,24.04856508620928,24.193517684936523,106816800,0.0,0.0
2015-12-29,24.225222723008795,24.7846498940055,24.202574206476633,24.628372192382812,123724800,0.0,0.0
2015-12-30,24.59214081782414,24.61931835300155,24.27505632630652,24.306764602661133,100855200,0.0,0.0
2015-12-31,24.236551760740788,24.241080773590475,23.74054104709068,23.84019660949707,163649200,0.0,0.0
2016-01-04,23.240005703314438,23.865115000708645,23.10184745773145,23.860584259033203,270597600,0.0,0.0
2016-01-05,23.951179181951513,23.973827705559987,23.194707780004656,23.262653350830078,223164000,0.0,0.0
2016-01-06,22.775699104976503,23.185644754746903,22.61942310453988,22.80740737915039,273829600,0.0,0.0
2016-01-07,22.349903911059002,22.678311819088183,21.84030436054861,21.844833374023438,324377600,0.0,0.0
2016-01-08,22.32046031028069,22.44729341929522,21.915045361998946,21.960342407226562,283192000,0.0,0.0
2016-01-11,22.415588816943565,22.435971972246236,22.046411098725127,22.315933227539062,198957600,0.0,0.0
2016-01-12,22.77344171415957,22.805149997037848,22.3861444784844,22.639812469482422,196616800,0.0,0.0
2016-01-13,22.721343506514145,22.918389273229007,22.037348477363725,22.05773162841797,249758400,0.0,0.0
2016-01-14,22.18682794765539,22.757580313345336,21.684022868157058,22.540149688720703,252680400,0.0,0.0
2016-01-15,21.788215279358152,22.130213747759157,21.597965574322505,21.998849868774414,319335600,0.0,0.0
2016-01-19,22.28874823834467,22.343105028957808,21.629665456271876,21.892393112182617,212350800,0.0,0.0
2016-01-20,21.53907235191729,22.23892324662764,21.158571314009585,21.921838760375977,289337600,0.0,0.0
2016-01-21,21.982993670575564,22.168714343917973,21.502838710601967,21.810863494873047,208646000,0.0,0.0
2016-01-22,22.338580092931313,22.97954353535873,22.27969427445406,22.970483779907227,263202000,0.0,0.0
2016-01-25,22.993128807431845,22.995394177943087,22.469940537476095,22.52203369140625,207178000,0.0,0.0
2016-01-26,22.633013862765363,22.848177417588616,22.211744779704443,22.646602630615234,300308000,0.0,0.0
2016-01-27,21.751972183745465,21.885599670292414,21.140451734881704,21.158571243286133,533478800,0.0,0.0
2016-01-28,21.24237052811872,21.407706273688174,20.925286074953654,21.31031608581543,222715200,0.0,0.0
2016-01-29,21.468860734040323,22.046405792236328,21.369205168622546,22.046405792236328,257666000,0.0,0.0
2016-02-01,21.849363175551993,21.903719974769405,21.60702035774215,21.840303421020508,163774000,0.0,0.0
2016-02-02,21.611547379670828,21.751970970012547,21.353350447214783,21.398649215698242,149428800,0.0,0.0
